c7,c10,c144,c151,c30,c31,c35,c106,c108,c117,c62,c65,c41,c49,c56,c128,c51,c101,c109,c156,c1
8.0,11.0,41.0,2.0,5.0,3.9413604196376184,1351.0,1.0,18.0,0.0,5.21306180594218,2.750076418359511,5.0,8.0,2.3239667051520696,210.0,11.0,14.0,1.0,7.0,1
7.0,12.0,27.0,1.0,5.0,0.9909497664806474,1748.0,1.0,6.0,0.0,0.04072704535892328,1.3750382091797555,3.0,4.0,2.2134625731065496,133.0,15.0,13.0,1.0,3.0,0
6.0,10.0,20.0,1.0,5.0,0.8125390834595225,1218.0,0.0,7.0,0.0,0.08145409071784657,1.3750382091797555,1.0,8.0,0.022134625731065494,38.0,9.0,13.0,3.0,3.0,0
7.0,14.0,20.0,1.0,5.0,0.5764233868520747,1683.0,2.0,18.0,0.0,0.0,1.3750382091797555,1.0,8.0,0.026159103136713765,257.0,15.0,13.0,1.0,3.0,1
9.0,13.0,10.0,1.0,5.0,0.5126430023598311,350.0,1.0,6.0,0.0,0.0,1.3750382091797555,1.0,8.0,0.06157450430641856,93.0,15.0,13.0,1.0,3.0,0
8.0,15.0,10.0,1.0,5.0,0.6792046148909963,1608.0,2.0,22.0,0.0,0.04072704535892328,1.3750382091797555,3.0,4.0,0.750757515431666,122.0,15.0,8.0,1.0,3.0,1
9.0,18.0,7.0,1.0,0.0,1.1752962526880792,139.0,1.0,18.0,0.0,0.04072704535892328,1.3750382091797555,3.0,8.0,1.0061193514120679,267.0,15.0,13.0,1.0,10.0,1
8.0,21.0,20.0,1.0,5.0,0.9838861374760158,1687.0,1.0,18.0,0.0,0.0,2.750076418359511,3.0,8.0,0.2648106132916563,36.0,15.0,11.0,3.0,3.0,1
9.0,12.0,20.0,1.0,5.0,0.3224801628162123,520.0,2.0,22.0,0.0,0.04072704535892328,1.3750382091797555,1.0,4.0,0.0488974004786265,133.0,15.0,13.0,1.0,3.0,0
7.0,22.0,7.0,1.0,5.0,0.040805229447260276,1618.0,1.0,5.0,0.0,0.04072704535892328,1.3750382091797555,1.0,8.0,0.024348088304172046,267.0,13.0,13.0,3.0,3.0,0
7.0,18.0,41.0,2.0,5.0,0.32261221857494127,2216.0,1.0,18.0,0.0,1.018176133973082,2.750076418359511,5.0,8.0,1.3079551568356884,266.0,11.0,15.0,1.0,2.0,1
6.0,10.0,10.0,1.0,5.0,0.6573065718683218,1605.0,2.0,22.0,0.0,0.0,1.3750382091797555,1.0,8.0,0.7403346495217887,132.0,15.0,13.0,1.0,3.0,1
9.0,20.0,10.0,1.0,5.0,0.500291629936034,1560.0,1.0,18.0,0.0,0.0,1.3750382091797555,13.0,8.0,0.0036220296650834446,219.0,15.0,11.0,1.0,3.0,0
8.0,16.0,20.0,1.0,5.0,0.5052236030188776,1225.0,2.0,22.0,0.0,0.0,1.3750382091797555,13.0,8.0,0.026762774747561006,180.0,15.0,13.0,1.0,3.0,1
8.0,16.0,20.0,1.0,5.0,0.23255019112176487,1193.0,1.0,18.0,0.0,0.04072704535892328,1.3750382091797555,1.0,4.0,0.5925255475266146,51.0,15.0,13.0,1.0,3.0,1
8.0,12.0,21.0,2.0,5.0,0.42086170306931553,2659.0,1.0,18.0,0.0,0.08145409071784657,1.3750382091797555,1.0,8.0,0.2012238702824136,182.0,15.0,13.0,1.0,3.0,1
10.0,14.0,10.0,1.0,5.0,0.5493885166716143,1560.0,1.0,18.0,6.0,0.04072704535892328,1.3750382091797555,9.0,8.0,0.14166160467881916,195.0,11.0,10.0,1.0,3.0,0
9.0,11.0,10.0,1.0,5.0,0.5012780181045677,1755.0,2.0,22.0,0.0,0.0,1.3750382091797555,13.0,9.0,0.008250178681578957,124.0,9.0,11.0,1.0,3.0,0
6.0,14.0,10.0,1.0,5.0,0.3280265046828302,1589.0,1.0,18.0,6.0,0.0,1.3750382091797555,1.0,8.0,0.017707700584852396,122.0,15.0,13.0,1.0,3.0,1
9.0,19.0,27.0,1.0,0.0,0.8530802013893248,2014.0,2.0,18.0,0.0,0.0,1.3750382091797555,3.0,8.0,0.22134625731065494,212.0,11.0,1.0,1.0,4.0,1
8.0,12.0,10.0,1.0,5.0,0.21142126972512526,350.0,1.0,18.0,0.0,0.0,1.3750382091797555,1.0,5.0,0.8048954811296544,14.0,9.0,13.0,1.0,3.0,0
11.0,14.0,25.0,2.0,5.0,0.7230007009363453,1194.0,0.0,11.0,0.0,0.12218113607676984,1.3750382091797555,1.0,8.0,0.7716032472514206,195.0,9.0,6.0,1.0,3.0,0
11.0,11.0,10.0,1.0,5.0,0.17620195695987345,1589.0,1.0,18.0,0.0,0.0,0.0,3.0,2.0,0.490828496944295,114.0,13.0,13.0,1.0,3.0,0
2.0,21.0,41.0,2.0,0.0,0.17620195695987345,1317.0,1.0,3.0,0.0,0.0,0.0,5.0,0.0,0.490828496944295,246.0,11.0,13.0,1.0,7.0,0
3.0,12.0,10.0,1.0,5.0,0.5282230349159907,1187.0,2.0,22.0,7.0,0.0,1.3750382091797555,3.0,8.0,1.4085670919768951,216.0,15.0,13.0,1.0,3.0,1
11.0,11.0,21.0,2.0,5.0,0.3037282450766946,1188.0,2.0,22.0,0.0,0.0,1.3750382091797555,3.0,8.0,0.42257012759306856,124.0,15.0,13.0,1.0,3.0,1
1.0,22.0,42.0,3.0,5.0,1.1412258669359978,606.0,2.0,22.0,0.0,0.0,2.750076418359511,5.0,8.0,0.9908365556702673,210.0,11.0,14.0,3.0,7.0,1
1.0,15.0,7.0,1.0,5.0,0.6809397811348425,139.0,1.0,18.0,0.0,0.16290818143569313,1.3750382091797555,3.0,8.0,0.4819311693263805,86.0,11.0,13.0,1.0,10.0,0
11.0,23.0,41.0,2.0,5.0,1.2705084547316865,1317.0,2.0,18.0,0.0,0.0,2.750076418359511,5.0,8.0,2.756767022869066,262.0,11.0,14.0,3.0,7.0,1
1.0,16.0,21.0,2.0,5.0,0.36975612444119343,1690.0,2.0,18.0,0.0,0.12218113607676984,1.3750382091797555,1.0,8.0,0.42257012759306856,52.0,15.0,13.0,1.0,3.0,1
10.0,18.0,20.0,1.0,5.0,0.6496230287697348,1598.0,2.0,18.0,0.0,0.0,1.3750382091797555,1.0,8.0,0.7042835459884476,139.0,15.0,13.0,1.0,3.0,1
3.0,10.0,20.0,1.0,5.0,0.5485596217602563,1218.0,1.0,18.0,0.0,0.0,1.3750382091797555,9.0,8.0,0.2414686443388963,190.0,11.0,13.0,1.0,3.0,1
3.0,14.0,10.0,1.0,5.0,0.5799928901195162,1756.0,2.0,18.0,0.0,0.12218113607676984,1.3750382091797555,1.0,8.0,0.1006119351412068,126.0,15.0,13.0,1.0,3.0,1
3.0,10.0,21.0,2.0,0.0,1.5493039535489772,2476.0,2.0,18.0,0.0,0.0,2.750076418359511,5.0,8.0,2.917746119094997,3.0,11.0,3.0,1.0,9.0,1
3.0,20.0,10.0,1.0,5.0,0.7230007009363453,1755.0,0.0,11.0,0.0,0.12218113607676984,1.3750382091797555,13.0,8.0,0.7716032472514206,76.0,15.0,13.0,3.0,3.0,1
11.0,16.0,10.0,1.0,5.0,1.2138565342369465,1581.0,1.0,18.0,0.0,0.0,1.3750382091797555,9.0,8.0,0.23462703274929425,51.0,11.0,10.0,1.0,3.0,0
2.0,22.0,41.0,2.0,5.0,1.313427350082822,582.0,1.0,18.0,7.0,0.0,2.750076418359511,5.0,8.0,1.8110148325417224,212.0,11.0,14.0,3.0,7.0,1
1.0,13.0,10.0,1.0,5.0,1.7667739960352595,1730.0,0.0,8.0,7.0,0.04072704535892328,1.3750382091797555,3.0,8.0,0.281713418395379,2.0,11.0,0.0,1.0,3.0,1
2.0,14.0,21.0,2.0,5.0,1.408638778362218,1093.0,1.0,14.0,6.0,0.04072704535892328,1.3750382091797555,5.0,8.0,2.575665539614894,2.0,11.0,0.0,1.0,3.0,1
10.0,12.0,10.0,1.0,5.0,0.08636446620876446,1756.0,1.0,18.0,0.0,0.04072704535892328,1.3750382091797555,1.0,8.0,0.0503059675706034,30.0,9.0,13.0,1.0,3.0,0
3.0,19.0,20.0,1.0,5.0,0.6573065718683218,1162.0,1.0,18.0,2.0,0.0,1.3750382091797555,1.0,3.0,0.7403346495217887,266.0,9.0,13.0,3.0,3.0,1
10.0,15.0,20.0,1.0,4.0,0.3725292953745024,1218.0,1.0,18.0,0.0,0.2036352267946164,1.3750382091797555,6.0,8.0,0.08572136874030818,122.0,15.0,13.0,1.0,3.0,1
1.0,12.0,10.0,1.0,5.0,0.5731477205438756,1756.0,1.0,18.0,0.0,0.04072704535892328,1.3750382091797555,1.0,8.0,0.2531396288152763,60.0,15.0,13.0,1.0,3.0,0
1.0,10.0,20.0,1.0,5.0,0.4225784279327925,1096.0,1.0,6.0,0.0,0.04072704535892328,1.3750382091797555,1.0,8.0,0.19337613934139947,38.0,9.0,13.0,1.0,3.0,1
2.0,17.0,41.0,2.0,5.0,1.488871679039216,2503.0,2.0,22.0,2.0,0.6516327257427725,2.750076418359511,5.0,8.0,1.157037254123878,171.0,11.0,15.0,3.0,9.0,1
10.0,11.0,10.0,1.0,5.0,0.014526133460189742,542.0,1.0,18.0,5.0,0.0,1.3750382091797555,1.0,8.0,0.1082584422119385,234.0,15.0,13.0,1.0,3.0,0
10.0,22.0,10.0,1.0,5.0,1.1847673845558282,1748.0,2.0,22.0,0.0,0.0,2.750076418359511,5.0,4.0,1.2073432216944815,14.0,11.0,13.0,3.0,3.0,0
1.0,12.0,20.0,1.0,5.0,0.3432129169366649,1176.0,1.0,18.0,0.0,0.04072704535892328,1.3750382091797555,3.0,8.0,0.299219895109949,216.0,15.0,13.0,1.0,3.0,0
11.0,10.0,20.0,1.0,5.0,0.5651969708709855,1637.0,1.0,18.0,0.0,0.12218113607676984,1.3750382091797555,1.0,2.0,0.031189699893774105,86.0,15.0,13.0,1.0,3.0,0
1.0,12.0,10.0,1.0,5.0,0.1348289296623066,2662.0,1.0,18.0,0.0,0.0,1.3750382091797555,1.0,8.0,0.5433044497625167,60.0,15.0,13.0,1.0,3.0,0
10.0,11.0,20.0,1.0,5.0,0.0018487806222059673,862.0,1.0,18.0,0.0,0.0,1.3750382091797555,1.0,8.0,0.15635094720943535,38.0,9.0,13.0,1.0,3.0,0
11.0,16.0,10.0,1.0,5.0,0.5069390705155112,1581.0,1.0,18.0,0.0,0.0,1.3750382091797555,1.0,8.0,0.03481172955885755,51.0,9.0,13.0,1.0,3.0,0
1.0,20.0,20.0,1.0,5.0,0.9445590555937475,1114.0,2.0,18.0,0.0,0.0,2.750076418359511,9.0,8.0,0.08028832424268302,36.0,11.0,11.0,2.0,3.0,1
11.0,19.0,10.0,1.0,5.0,0.6470732177720885,529.0,1.0,18.0,0.0,0.0,1.3750382091797555,5.0,8.0,2.0122387028241357,2.0,15.0,13.0,1.0,3.0,0
10.0,18.0,7.0,1.0,5.0,0.6573065718683218,878.0,1.0,18.0,0.0,0.0,1.3750382091797555,3.0,0.0,0.7403346495217887,211.0,11.0,12.0,3.0,3.0,0
11.0,18.0,10.0,1.0,5.0,0.23387074870905486,1645.0,2.0,22.0,0.0,0.0,1.3750382091797555,1.0,8.0,0.22134625731065494,128.0,15.0,13.0,1.0,3.0,0
2.0,13.0,11.0,2.0,5.0,0.6607223539791176,1683.0,2.0,18.0,0.0,0.04072704535892328,1.3750382091797555,1.0,8.0,0.6640387719319648,138.0,15.0,13.0,1.0,3.0,1
3.0,12.0,10.0,1.0,5.0,0.37451013175543735,1187.0,1.0,18.0,0.0,0.0,1.3750382091797555,3.0,8.0,0.544914240724776,206.0,15.0,12.0,1.0,3.0,1
3.0,18.0,41.0,2.0,0.0,2.5817251604628164,1332.0,2.0,18.0,0.0,0.0,6.875191045898778,5.0,8.0,1.7383592598317634,210.0,11.0,14.0,3.0,7.0,1
10.0,11.0,20.0,1.0,5.0,0.6312265267246088,1761.0,2.0,22.0,0.0,0.12218113607676984,1.3750382091797555,1.0,8.0,0.1006119351412068,38.0,15.0,13.0,1.0,3.0,1
2.0,18.0,21.0,2.0,5.0,0.602447656492223,2422.0,2.0,22.0,7.0,0.0,1.3750382091797555,3.0,8.0,0.4829372886777926,124.0,11.0,2.0,1.0,3.0,1
2.0,11.0,20.0,1.0,5.0,0.44898957967859204,1112.0,1.0,18.0,0.0,0.04072704535892328,1.3750382091797555,1.0,8.0,0.04024477405648272,82.0,15.0,13.0,1.0,3.0,1
10.0,15.0,7.0,1.0,5.0,1.794505705368349,139.0,1.0,18.0,0.0,0.04072704535892328,1.3750382091797555,3.0,8.0,0.7604250057972409,267.0,11.0,13.0,1.0,10.0,0
3.0,16.0,20.0,1.0,5.0,0.25235855493111453,1690.0,2.0,18.0,7.0,0.04072704535892328,1.3750382091797555,1.0,8.0,0.3320193859659824,51.0,15.0,13.0,1.0,3.0,1
2.0,11.0,10.0,1.0,5.0,0.41399480361540764,1795.0,1.0,18.0,0.0,0.0,2.750076418359511,1.0,8.0,0.7332083474223511,124.0,15.0,11.0,1.0,3.0,1
10.0,15.0,20.0,1.0,0.0,0.1741815457635479,1089.0,1.0,18.0,0.0,0.08145409071784657,1.3750382091797555,1.0,8.0,0.021933401860783082,122.0,15.0,13.0,1.0,3.0,0
2.0,12.0,41.0,2.0,5.0,3.3042999686811907,1286.0,1.0,18.0,5.0,4.0319774905334045,2.750076418359511,5.0,8.0,2.0122387028241357,258.0,11.0,15.0,3.0,9.0,1
10.0,15.0,20.0,1.0,0.0,0.4872857497100013,1218.0,1.0,18.0,0.0,0.08145409071784657,1.3750382091797555,1.0,8.0,0.4545647229679723,122.0,7.0,13.0,1.0,3.0,0
1.0,8.0,41.0,2.0,5.0,2.9348675356017253,571.0,2.0,18.0,0.0,2.8101661297657063,2.750076418359511,5.0,8.0,3.048541634778566,210.0,11.0,14.0,0.0,7.0,1
3.0,14.0,43.0,4.0,5.0,11.029032857528426,1665.0,2.0,22.0,0.0,6.9643247563758806,4.125114627539267,5.0,8.0,5.028525566051769,16.0,11.0,14.0,1.0,3.0,1
10.0,12.0,10.0,1.0,5.0,0.21260977155368624,1707.0,1.0,18.0,0.0,0.04072704535892328,1.3750382091797555,3.0,8.0,0.9811675914970487,124.0,15.0,10.0,1.0,3.0,0
1.0,13.0,10.0,1.0,5.0,0.505245332897145,1601.0,1.0,18.0,7.0,0.0,1.3750382091797555,1.0,8.0,0.011067312865532747,103.0,13.0,13.0,1.0,3.0,0
11.0,14.0,21.0,2.0,5.0,0.7448987439590198,2660.0,0.0,19.0,7.0,0.16290818143569313,1.3750382091797555,3.0,8.0,0.7820261131612979,195.0,11.0,13.0,1.0,3.0,0
10.0,15.0,7.0,1.0,5.0,0.6792046148909963,1572.0,1.0,6.0,0.0,0.04072704535892328,1.3750382091797555,1.0,8.0,0.750757515431666,267.0,15.0,13.0,1.0,3.0,0
2.0,15.0,10.0,1.0,5.0,0.5311282616080286,349.0,2.0,22.0,0.0,0.0,1.3750382091797555,3.0,4.0,3.521417729942238,122.0,11.0,13.0,1.0,3.0,0
1.0,16.0,20.0,1.0,5.0,0.6338676418991888,1604.0,2.0,18.0,0.0,0.0,1.3750382091797555,1.0,8.0,0.7320305294804514,51.0,15.0,13.0,1.0,3.0,1
11.0,14.0,11.0,2.0,5.0,1.2254774410050981,2490.0,2.0,18.0,0.0,0.0,1.3750382091797555,5.0,8.0,0.8048954811296544,217.0,11.0,2.0,1.0,9.0,1
11.0,12.0,20.0,1.0,5.0,0.5257150716661056,1225.0,1.0,18.0,0.0,0.04072704535892328,1.3750382091797555,1.0,8.0,0.030586028282926864,133.0,15.0,6.0,1.0,3.0,0
11.0,14.0,10.0,1.0,5.0,0.6573065718683218,1687.0,1.0,6.0,0.0,0.0,1.3750382091797555,3.0,8.0,0.7403346495217887,195.0,11.0,10.0,1.0,3.0,0
2.0,18.0,20.0,1.0,5.0,0.2911829479974398,1982.0,1.0,18.0,0.0,0.0,1.3750382091797555,1.0,8.0,0.8451402551861371,38.0,15.0,13.0,3.0,4.0,0
10.0,11.0,20.0,1.0,5.0,0.5583006038966971,1112.0,1.0,18.0,2.0,0.08145409071784657,1.3750382091797555,1.0,8.0,0.09115441323793336,82.0,15.0,13.0,1.0,3.0,1
10.0,12.0,20.0,1.0,5.0,0.5044087648240249,1647.0,1.0,18.0,0.0,0.0,1.3750382091797555,13.0,8.0,0.022939521212195148,231.0,15.0,11.0,1.0,3.0,1
3.0,17.0,20.0,1.0,5.0,0.8975829920809971,1690.0,1.0,18.0,0.0,0.0,1.3750382091797555,9.0,8.0,0.16802193168581533,214.0,11.0,13.0,1.0,3.0,0
2.0,17.0,21.0,2.0,5.0,1.1384111706566822,857.0,1.0,18.0,0.0,0.0,2.750076418359511,5.0,2.0,0.9898408512262038,201.0,11.0,7.0,1.0,3.0,1
3.0,11.0,41.0,2.0,5.0,1.1384111706566822,2192.0,2.0,18.0,0.0,0.0,2.750076418359511,5.0,8.0,0.9898408512262038,210.0,11.0,14.0,1.0,7.0,1
1.0,16.0,20.0,1.0,5.0,0.41861675517092256,1784.0,1.0,20.0,0.0,0.2036352267946164,1.3750382091797555,1.0,8.0,0.22335849601347907,180.0,15.0,13.0,2.0,3.0,0
3.0,18.0,10.0,1.0,5.0,0.6573065718683218,1645.0,1.0,22.0,0.0,0.0,1.3750382091797555,13.0,4.0,0.7403346495217887,217.0,15.0,13.0,2.0,3.0,0
3.0,17.0,20.0,1.0,5.0,0.8932251520429402,2014.0,2.0,18.0,0.0,0.0,1.3750382091797555,3.0,8.0,0.9988752920819011,208.0,11.0,1.0,1.0,4.0,1
1.0,14.0,10.0,1.0,5.0,0.5852930460062379,1182.0,2.0,18.0,7.0,0.0,1.3750382091797555,3.0,8.0,0.4024477405648272,132.0,15.0,2.0,1.0,3.0,1
3.0,19.0,10.0,1.0,0.0,0.727363119079319,1755.0,0.0,5.0,0.0,0.08145409071784657,1.3750382091797555,1.0,8.0,0.04265946049987168,93.0,8.0,13.0,3.0,3.0,0
1.0,17.0,10.0,1.0,5.0,0.7011026579136708,2651.0,2.0,18.0,0.0,0.08145409071784657,1.3750382091797555,3.0,8.0,0.7611803813415433,232.0,15.0,11.0,1.0,3.0,1
3.0,15.0,41.0,2.0,5.0,1.1384111706566822,2192.0,2.0,18.0,0.0,0.0,2.750076418359511,5.0,8.0,0.9898408512262038,210.0,11.0,14.0,1.0,7.0,1
11.0,19.0,11.0,2.0,5.0,1.7190840705572314,2535.0,2.0,18.0,0.0,0.04072704535892328,2.750076418359511,11.0,8.0,3.6220296650834447,206.0,11.0,2.0,1.0,9.0,1
1.0,11.0,11.0,2.0,5.0,0.6174580373879863,2529.0,0.0,7.0,0.0,0.0,1.3750382091797555,1.0,9.0,0.5533656432766374,264.0,9.0,13.0,1.0,9.0,0
11.0,0.0,10.0,1.0,5.0,0.17620195695987345,1560.0,1.0,18.0,0.0,0.0,0.0,3.0,2.0,0.490828496944295,2.0,13.0,13.0,1.0,3.0,0
3.0,17.0,7.0,1.0,5.0,0.7919383850977989,140.0,1.0,18.0,0.0,0.0,1.3750382091797555,9.0,8.0,0.4024477405648272,260.0,11.0,2.0,1.0,10.0,0
3.0,14.0,21.0,2.0,5.0,0.791013994786696,2438.0,2.0,18.0,0.0,0.08145409071784657,1.3750382091797555,5.0,8.0,0.7930317226134823,195.0,11.0,12.0,1.0,3.0,1
0.0,8.0,10.0,1.0,5.0,0.5390957116918127,1672.0,1.0,18.0,0.0,0.04072704535892328,1.3750382091797555,1.0,8.0,0.0933678758110399,4.0,15.0,13.0,1.0,3.0,0
0.0,13.0,10.0,1.0,5.0,0.4621951555514918,1560.0,2.0,14.0,0.0,0.0,2.750076418359511,1.0,8.0,0.06841611589602062,124.0,15.0,11.0,1.0,3.0,1
0.0,12.0,41.0,2.0,5.0,1.2643018340714236,672.0,0.0,5.0,7.0,0.6516327257427725,2.750076418359511,5.0,8.0,1.108341077515534,171.0,11.0,15.0,1.0,9.0,1
0.0,16.0,20.0,1.0,5.0,0.09890976328801925,1647.0,1.0,18.0,0.0,0.0,1.3750382091797555,1.0,8.0,0.18391861743812601,51.0,14.0,13.0,1.0,3.0,0
0.0,15.0,10.0,1.0,5.0,0.8686627809193466,1654.0,1.0,18.0,0.0,0.0,1.3750382091797555,13.0,8.0,0.011469760606097574,14.0,9.0,11.0,1.0,3.0,0
0.0,16.0,10.0,1.0,5.0,0.948032870020391,1560.0,1.0,18.0,0.0,0.0,2.750076418359511,9.0,8.0,0.09658745773555852,264.0,11.0,11.0,1.0,3.0,1
0.0,16.0,41.0,2.0,5.0,2.884221830836521,2192.0,2.0,18.0,0.0,3.4210718101495554,2.750076418359511,5.0,8.0,1.4260735686914652,48.0,11.0,14.0,1.0,7.0,1
0.0,14.0,11.0,2.0,5.0,0.5324488191953185,2522.0,1.0,6.0,0.0,0.04072704535892328,1.3750382091797555,3.0,8.0,1.0061193514120679,201.0,15.0,10.0,1.0,3.0,1
0.0,11.0,20.0,1.0,5.0,0.33489340413673807,2642.0,1.0,18.0,0.0,0.0,1.3750382091797555,1.0,8.0,0.6046777301986528,82.0,15.0,13.0,1.0,3.0,1
0.0,17.0,20.0,1.0,0.0,0.37503835479035336,2751.0,1.0,18.0,0.0,0.04072704535892328,1.3750382091797555,3.0,8.0,0.8350790616720164,2.0,11.0,13.0,1.0,3.0,1
4.0,15.0,20.0,1.0,5.0,0.2976536801751607,1225.0,1.0,18.0,6.0,0.0,1.3750382091797555,3.0,8.0,1.214386057154366,122.0,15.0,13.0,1.0,3.0,0
4.0,15.0,10.0,1.0,2.0,0.971273136028272,1581.0,1.0,18.0,0.0,0.0,1.3750382091797555,5.0,8.0,2.2134625731065496,122.0,11.0,6.0,1.0,3.0,1
4.0,9.0,41.0,2.0,5.0,1.291697471815404,637.0,2.0,22.0,7.0,0.28508931751246297,2.750076418359511,5.0,8.0,1.062800814341502,53.0,11.0,0.0,1.0,8.0,1
4.0,15.0,20.0,1.0,5.0,0.6792046148909963,1225.0,0.0,14.0,0.0,0.04072704535892328,1.3750382091797555,3.0,8.0,0.750757515431666,124.0,11.0,2.0,1.0,3.0,0
4.0,11.0,21.0,2.0,5.0,0.7230007009363453,1861.0,2.0,18.0,0.0,0.12218113607676984,1.3750382091797555,5.0,4.0,0.7716032472514206,86.0,11.0,2.0,1.0,9.0,1
4.0,19.0,41.0,2.0,5.0,1.2263863560319752,2239.0,2.0,22.0,0.0,0.32581636287138627,2.750076418359511,5.0,8.0,0.6640387719319648,76.0,11.0,0.0,3.0,3.0,1
4.0,15.0,15.0,0.0,5.0,0.19438607684908454,1784.0,1.0,18.0,0.0,0.04072704535892328,1.3750382091797555,1.0,8.0,0.041049669537612375,122.0,15.0,13.0,1.0,3.0,0
4.0,5.0,8.0,2.0,5.0,1.460272580025256,151.0,1.0,18.0,0.0,0.08145409071784657,2.750076418359511,3.0,8.0,1.9508654223879998,206.0,11.0,2.0,3.0,10.0,1
4.0,12.0,10.0,1.0,5.0,0.9634291658165416,1581.0,1.0,6.0,0.0,0.0,2.750076418359511,9.0,8.0,0.168826827166945,124.0,11.0,11.0,1.0,3.0,0
0.0,18.0,10.0,1.0,5.0,0.501192259237815,1601.0,1.0,6.0,2.0,0.0,1.3750382091797555,13.0,8.0,0.00784773094101413,217.0,15.0,13.0,1.0,3.0,1
4.0,7.0,41.0,2.0,5.0,1.6684476509625628,1938.0,1.0,18.0,0.0,0.0,4.125114627539267,5.0,8.0,1.4689342530616192,274.0,11.0,14.0,1.0,7.0,1
4.0,14.0,20.0,1.0,5.0,0.2637153501818083,2623.0,1.0,18.0,0.0,0.0,1.3750382091797555,3.0,8.0,0.32195819245186175,216.0,15.0,13.0,1.0,3.0,1
4.0,11.0,8.0,2.0,5.0,0.9988697590261383,140.0,1.0,18.0,0.0,0.08145409071784657,1.3750382091797555,3.0,8.0,1.2306851906472416,206.0,15.0,2.0,1.0,10.0,1
4.0,16.0,15.0,0.0,0.0,0.6573065718683218,1595.0,1.0,18.0,0.0,0.0,1.3750382091797555,3.0,8.0,0.7403346495217887,51.0,9.0,13.0,1.0,3.0,0
4.0,10.0,21.0,2.0,4.0,0.4003930604663209,1154.0,1.0,6.0,0.0,0.0,2.750076418359511,9.0,8.0,2.8803184792224683,124.0,11.0,11.0,1.0,3.0,1
4.0,16.0,20.0,1.0,5.0,0.17814321852541784,2049.0,1.0,18.0,0.0,0.04072704535892328,1.3750382091797555,1.0,8.0,0.2012238702824136,117.0,15.0,13.0,1.0,4.0,0
5.0,10.0,10.0,1.0,5.0,0.4627233785864078,1755.0,1.0,18.0,6.0,0.0,1.3750382091797555,3.0,8.0,0.37226416002246515,183.0,10.0,13.0,1.0,3.0,0
5.0,20.0,21.0,2.0,5.0,0.5702826651104745,2422.0,0.0,19.0,0.0,0.0,1.3750382091797555,5.0,8.0,0.3320193859659824,128.0,11.0,2.0,3.0,3.0,1
5.0,16.0,41.0,2.0,5.0,1.1384111706566822,2412.0,0.0,11.0,6.0,0.0,2.750076418359511,5.0,8.0,0.9898408512262038,273.0,11.0,14.0,1.0,3.0,1
5.0,20.0,25.0,2.0,5.0,0.6153136788370627,1608.0,1.0,18.0,0.0,0.0,1.3750382091797555,1.0,8.0,0.5433044497625167,80.0,15.0,6.0,3.0,3.0,1
0.0,16.0,10.0,1.0,5.0,1.5707472811368095,1563.0,1.0,14.0,0.0,0.0,2.750076418359511,9.0,8.0,3.0183580542362036,51.0,11.0,13.0,1.0,3.0,1
4.0,9.0,37.0,2.0,0.0,1.9952304586364256,2192.0,2.0,18.0,0.0,0.4479974989481561,2.750076418359511,5.0,8.0,1.8126246235039816,42.0,11.0,14.0,1.0,7.0,1
5.0,15.0,21.0,2.0,5.0,0.6587132752044701,944.0,1.0,3.0,0.0,0.22558454217907684,0.0,3.0,2.0,0.735892789791453,15.0,1.0,6.0,1.0,3.0,0
6.0,14.0,10.0,1.0,5.0,0.17620195695987345,1560.0,1.0,6.0,0.0,0.0,0.0,1.0,8.0,0.490828496944295,195.0,11.0,12.0,1.0,3.0,1
5.0,17.0,7.0,1.0,0.0,1.2705406949071574,2291.0,1.0,18.0,0.0,0.0,2.750076418359511,3.0,8.0,1.6097909622593087,267.0,11.0,13.0,1.0,3.0,1
6.0,20.0,20.0,1.0,5.0,0.6573065718683218,1595.0,2.0,18.0,0.0,0.0,1.3750382091797555,1.0,8.0,0.7403346495217887,38.0,15.0,13.0,3.0,3.0,1
6.0,14.0,10.0,1.0,5.0,0.16572997720489205,1589.0,1.0,18.0,6.0,0.0,1.3750382091797555,1.0,8.0,1.7104028974005154,38.0,15.0,13.0,1.0,3.0,1
6.0,15.0,20.0,1.0,4.0,1.0999331660356169,2110.0,1.0,18.0,0.0,0.0,1.3750382091797555,11.0,4.0,2.8171341839537902,122.0,11.0,13.0,1.0,4.0,0
6.0,13.0,10.0,1.0,5.0,1.0696562882901488,2661.0,1.0,7.0,5.0,0.2036352267946164,1.3750382091797555,5.0,8.0,2.2134625731065496,3.0,11.0,13.0,1.0,3.0,0
6.0,8.0,21.0,2.0,4.0,0.7470394271299398,1761.0,1.0,18.0,0.0,0.0,1.3750382091797555,3.0,8.0,0.7042835459884476,46.0,11.0,2.0,1.0,3.0,1
6.0,8.0,10.0,1.0,5.0,0.26609235383893026,1182.0,1.0,18.0,0.0,0.0,1.3750382091797555,3.0,8.0,0.22134625731065494,2.0,11.0,2.0,1.0,3.0,0
6.0,19.0,10.0,1.0,5.0,0.7267028402856741,1560.0,1.0,18.0,0.0,0.0,1.3750382091797555,13.0,8.0,0.005634268367907581,180.0,15.0,11.0,1.0,3.0,1
7.0,21.0,10.0,1.0,5.0,0.5572753018363701,1168.0,1.0,18.0,0.0,0.12218113607676984,1.3750382091797555,9.0,8.0,0.3823253535365858,206.0,15.0,12.0,2.0,3.0,0
